time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-19T22:16:20.980Z,34.6953,79.7421,10,4.5,mb,,109,5.466,0.75,us,us70006nu2,2020-03-07T17:47:36.040Z,"206 km ENE of Leh, India",earthquake,8.7,1.9,0.093,34,reviewed,us,us
2019-12-19T12:07:55.485Z,32.4723,86.9509,10,4.9,mb,,84,4.522,1.09,us,us70006nf9,2020-03-07T17:47:34.040Z,"western Xizang",earthquake,6.3,1.8,0.052,116,reviewed,us,us
2019-12-18T14:09:17.268Z,33.5899,71.63,46.36,4.5,mb,,91,1.368,0.69,us,us60006t6q,2021-06-23T01:28:30.664Z,"16 km E of Kohat, Pakistan",earthquake,6.2,6.3,0.081,52,reviewed,us,us
2019-11-28T01:40:04.336Z,30.4965,84.2884,15.1,4.6,mb,,91,3.355,0.97,us,us70006e15,2020-02-19T18:58:16.040Z,"158 km NW of Saga, China",earthquake,8.6,4.2,0.084,42,reviewed,us,us
2019-11-27T16:23:31.706Z,27.7986,85.8214,10,4.6,mb,,96,0.891,0.69,us,us70006dt0,2020-02-19T18:58:13.040Z,"22 km SW of Kod?ri??, Nepal",earthquake,6.1,1.8,0.068,65,reviewed,us,us
2019-11-19T13:30:55.900Z,29.3228,81.1433,10,5,mww,,33,5.163,0.63,us,us700069vd,2020-02-14T22:02:04.040Z,"20 km ENE of Dipayal, Nepal",earthquake,7.9,1.8,0.103,9,reviewed,us,us
2019-11-18T13:31:08.384Z,23.5799,70.4585,10,4.6,mb,,109,10.332,0.68,us,us70006d8k,2020-07-10T17:55:11.612Z,"19 km W of R?par, India",earthquake,9.5,1.7,0.125,19,reviewed,us,us
2019-11-01T22:36:14.760Z,35.2589,88.9719,10,4.6,mb,,70,7.507,0.85,us,us7000626i,2020-01-18T20:00:54.040Z,"western Xizang",earthquake,8.7,1.8,0.076,52,reviewed,us,us
2019-10-18T10:32:54.487Z,32.9796,73.5759,42.77,4.7,mb,,120,0.717,0.94,us,us70005vdm,2020-01-03T16:09:29.040Z,"15 km WNW of Jhelum, Pakistan",earthquake,8.5,6.5,0.097,32,reviewed,us,us
2019-09-26T07:01:25.768Z,33.0481,73.6318,10,4.7,mb,,101,0.673,1.12,us,us70005lie,2020-07-10T17:48:39.521Z,"15 km NW of Jhelum, Pakistan",earthquake,7.6,1.9,0.138,16,reviewed,us,us
2019-09-24T11:01:54.990Z,33.0779,73.7936,10,5.4,mww,,21,0.72,0.87,us,us60005mqp,2020-10-18T20:27:25.449Z,"8 km SSE of New Mirpur, Pakistan",earthquake,5.1,1.7,0.11,8,reviewed,us,us
2019-09-22T16:17:01.966Z,28.4605,84.3309,18.23,4.5,mb,,148,6.075,1.06,us,us70005nyj,2019-12-10T17:27:19.040Z,"41 km ENE of Pokhara, Nepal",earthquake,11.8,5.1,0.164,11,reviewed,us,us
2019-09-16T14:33:25.773Z,29.691,80.7419,10,4.5,mb,,165,5.597,0.47,us,us70005h21,2019-12-05T18:31:10.040Z,"24 km SE of D?rchul?, Nepal",earthquake,8.9,1.8,0.151,13,reviewed,us,us
2019-09-09T06:40:33.517Z,32.9804,76.181,43.93,4.9,mb,,61,2.528,0.6,us,us70005dl7,2019-11-30T19:36:37.040Z,"43 km E of Bhadarw?h, India",earthquake,8,6.7,0.042,177,reviewed,us,us
2019-09-08T02:34:32.435Z,33.0736,76.1758,10,4.8,mb,,107,2.5,0.74,us,us70005dbm,2019-11-30T19:36:50.040Z,"44 km ENE of Bhadarw?h, India",earthquake,4.3,1.8,0.066,70,reviewed,us,us
2019-08-29T02:24:46.391Z,35.6339,70.0143,28.11,4.5,mb,,91,1.35,0.96,us,us700059gf,2019-11-15T17:19:51.040Z,"57 km NE of B?z?rak, Afghanistan",earthquake,4.9,6.5,0.104,27,reviewed,us,us
2019-08-27T09:57:51.030Z,28.9012,86.4476,10,4.5,mb,,88,0.992,1.18,us,us70005bgh,2019-11-15T17:18:47.040Z,"111 km NNW of Lobujya, Nepal",earthquake,4.3,1.9,0.094,33,reviewed,us,us
2019-07-28T21:25:03.314Z,22.5443,86.4405,10,4.5,mb,,182,4.808,0.86,us,us60004wux,2020-07-10T17:32:18.340Z,"4 km NNW of Mush?bani, India",earthquake,6.4,1.9,0.118,21,reviewed,us,us
2019-07-15T17:41:29.981Z,31.7644,91.1874,11.93,4.9,mb,,69,5.368,0.77,us,us70004ksw,2019-09-28T20:01:25.040Z,"88 km WNW of Nagqu, China",earthquake,9.3,4.2,0.042,174,reviewed,us,us
2019-07-05T17:08:27.085Z,9.3763,87.1121,10,5,mb,,47,6.678,0.72,us,us70004b9y,2019-09-26T14:30:21.040Z,"Bay of Bengal",earthquake,7.1,1.7,0.039,212,reviewed,us,us
2019-06-29T13:20:21.435Z,33.6308,82.5671,10,4.6,mb,,100,6.729,1.15,us,us700047ar,2019-09-14T16:08:19.040Z,"western Xizang",earthquake,8.7,1.9,0.052,110,reviewed,us,us
2019-06-17T17:58:20.595Z,28.4217,87.173,84.75,4.6,mb,,136,0.56,0.87,us,us600041vn,2019-09-06T14:25:18.040Z,"62 km NE of Lobujya, Nepal",earthquake,10.3,9.4,0.09,37,reviewed,us,us
2019-06-16T12:39:10.169Z,34.6122,72.2752,31.11,4.6,mb,,84,1.264,0.99,us,us600041e0,2019-09-06T14:25:14.040Z,"20 km SSW of Mingora, Pakistan",earthquake,6.5,4.5,0.082,44,reviewed,us,us
2019-06-12T03:10:24.900Z,34.6813,72.8572,12.9,5.2,mb,,67,1.083,0.65,us,us70003ydx,2019-09-06T14:25:34.040Z,"11 km W of Shingli Bala, Pakistan",earthquake,6.5,3.7,0.038,230,reviewed,us,us
2019-05-26T05:09:10.629Z,23.2123,86.8925,10,4.7,mb,,99,6.208,0.66,us,us60003sb2,2020-07-10T17:28:32.242Z,"18 km W of B?nkura, India",earthquake,6.5,1.9,0.066,69,reviewed,us,us
2019-05-26T02:09:27.242Z,30.3347,87.5686,10,4.8,mb,,66,2.458,1.26,us,us60003s9b,2019-08-13T14:30:37.040Z,"174 km NW of Rikaze, China",earthquake,6.9,1.8,0.045,154,reviewed,us,us
2019-05-26T01:44:55.302Z,30.3288,87.661,10,4.7,mb,,51,2.475,1.34,us,us60003s91,2019-08-13T14:30:37.040Z,"168 km NW of Rikaze, China",earthquake,8.4,1.9,0.06,84,reviewed,us,us
2019-05-25T05:17:24.276Z,27.6468,86.3425,10,4.5,mb,,147,4.676,0.64,us,us60003s00,2019-08-13T14:30:35.040Z,"40 km WSW of Namche Bazar, Nepal",earthquake,9.8,1.9,0.075,52,reviewed,us,us
2019-05-17T08:23:37.430Z,27.9487,84.7453,10,4.7,mb,,167,1.828,0.98,us,us70003mg6,2019-08-07T22:03:44.040Z,"42 km NE of Bharatpur, Nepal",earthquake,9.1,1.9,0.083,44,reviewed,us,us
2019-05-11T18:51:01.960Z,28.8684,81.5715,31.28,4.5,mb,,82,4.703,0.74,us,us70003jv2,2019-08-01T17:15:11.040Z,"13 km W of Dailekh, Nepal",earthquake,7.7,3.8,0.062,77,reviewed,us,us
2019-05-06T14:18:26.521Z,19.7263,90.8861,10,4.9,mb,,115,3.019,0.93,us,us70003hcx,2019-07-25T18:54:26.040Z,"193 km SW of Tekn?f, Bangladesh",earthquake,4.4,1.9,0.099,32,reviewed,us,us
2019-04-29T13:36:04.899Z,33.5157,81.5138,15.73,4.5,mb,,134,6.882,0.64,us,us70003e00,2019-07-13T18:42:52.040Z,"western Xizang",earthquake,7.8,4.8,0.108,25,reviewed,us,us
2019-04-24T11:56:42.499Z,34.8762,82.5526,10,4.5,mb,,86,6.84,0.51,us,us70003bb4,2019-07-13T18:42:36.040Z,"western Xizang",earthquake,6.2,1.9,0.076,51,reviewed,us,us
2019-04-24T00:44:31.986Z,27.7651,85.0667,27.34,4.7,mb,,47,1.556,0.71,us,us70003b3q,2019-07-13T18:42:35.040Z,"22 km WNW of Kirtipur, Nepal",earthquake,7,3.7,0.043,165,reviewed,us,us
2019-04-14T18:31:06.070Z,32.3783,89.2588,10,4.5,mb,,76,3.111,1.27,us,us700035zg,2019-06-20T19:03:37.040Z,"282 km WNW of Nagqu, China",earthquake,3.9,1.9,0.09,36,reviewed,us,us
2019-04-12T09:27:50.400Z,30.1742,87.4938,10,4.5,mb,,76,3.188,0.9,us,us700034w6,2019-06-20T19:03:22.040Z,"169 km NW of Rikaze, China",earthquake,6.2,1.8,0.062,77,reviewed,us,us
2019-04-05T02:20:18.063Z,30.7239,70.2978,10,4.5,mb,,117,3.854,0.98,us,us2000kakr,2019-06-18T15:50:23.040Z,"33 km W of Taunsa, Pakistan",earthquake,9.7,1.9,0.097,31,reviewed,us,us
2019-03-25T11:25:26.220Z,30.9605,70.0381,10,4.8,mb,,102,3.667,0.86,us,us1000jl8e,2019-06-06T18:54:26.040Z,"65 km WNW of Taunsa, Pakistan",earthquake,7.3,1.8,0.055,103,reviewed,us,us
2019-03-20T20:52:03.563Z,31.0122,70.0655,10,4.6,mb,,133,3.622,0.75,us,us1000jjhp,2019-06-06T18:54:08.040Z,"65 km WNW of Taunsa, Pakistan",earthquake,9.7,1.9,0.067,66,reviewed,us,us
2019-02-17T22:53:30.280Z,33.4367,76.7294,23.88,4.5,mb,,83,2.898,0.74,us,us2000jjcb,2019-05-01T22:01:00.040Z,"14 km WSW of Padam, India",earthquake,7.9,5.9,0.1,29,reviewed,us,us
2019-02-12T01:32:27.310Z,14.3974,85.73,10,4.9,mb,,78,7.358,0.83,us,us2000jghn,2019-05-01T22:00:34.040Z,"Bay of Bengal",earthquake,5.4,1.6,0.068,68,reviewed,us,us
2019-02-05T16:47:06.750Z,35.103,74.1694,20.67,5.2,mww,,19,1.629,0.85,us,us2000jdp4,2019-04-25T15:31:43.040Z,"87 km NNW of Bandipura, India",earthquake,6.6,3.6,0.059,28,reviewed,us,us
2019-02-05T13:38:32.990Z,35.1073,74.0402,30.14,4.5,mb,,68,1.587,0.77,us,us2000jdll,2019-04-25T15:31:42.040Z,"93 km SSW of Gilgit, Pakistan",earthquake,5.4,5.4,0.089,37,reviewed,us,us
2019-01-20T15:06:39.170Z,30.3859,87.6754,9.97,4.7,mb,,83,2.533,0.72,us,us2000j6mj,2019-04-05T21:41:01.040Z,"171 km NW of Rikaze, China",earthquake,6.4,3.6,0.067,67,reviewed,us,us
2019-01-20T14:28:30.290Z,30.3908,87.6229,9.85,5.2,mb,,37,6.09,0.67,us,us2000j6mf,2019-04-05T21:41:01.040Z,"175 km NW of Rikaze, China",earthquake,7.8,3.2,0.038,233,reviewed,us,us
2019-01-10T02:52:04.640Z,34.3645,78.2373,34.51,4.6,mb,,86,4.188,0.65,us,us2000j2bz,2019-04-02T20:51:50.040Z,"64 km ENE of Leh, India",earthquake,8.2,5.1,0.114,23,reviewed,us,us
2018-12-23T19:36:56.920Z,30.1798,87.4547,10,4.9,mb,,93,2.283,1.21,us,us2000j2x3,2019-02-23T20:23:34.040Z,"172 km NW of Rikaze, China",earthquake,8.9,1.9,0.12,22,reviewed,us,us
2018-12-23T19:35:20.200Z,30.4684,86.7946,10,5,mb,,110,2.501,1.44,us,us2000j2xb,2019-02-23T20:23:35.040Z,"197 km NE of Saga, China",earthquake,7.6,2,0.133,18,reviewed,us,us
2018-12-23T19:32:22.060Z,30.4079,87.62,10,5.8,mww,,32,2.54,1.18,us,us2000iws8,2020-07-10T17:20:18.387Z,"177 km NW of Rikaze, China",earthquake,2.6,1.7,0.061,26,reviewed,us,us
2018-12-18T17:21:21.340Z,35.1488,81.0515,7.79,4.6,mb,,57,6.212,0.85,us,us2000iuuc,2019-02-23T20:21:21.040Z,"239 km SSE of Hotan, China",earthquake,7.9,4.3,0.077,55,reviewed,us,us
2018-12-12T18:41:22.270Z,30.0498,69.8699,10,4.7,mb,,98,4.532,0.41,us,us2000iszs,2019-02-16T22:29:06.040Z,"37 km ENE of Barkhan, Pakistan",earthquake,8.4,1.9,0.089,38,reviewed,us,us
2018-11-14T17:10:48.120Z,34.0148,83.9006,11.97,4.5,mb,,75,6.533,0.65,us,us1000hrp8,2019-01-30T18:36:23.040Z,"western Xizang",earthquake,7.4,3.5,0.087,39,reviewed,us,us
2018-11-13T20:00:38.000Z,35.5051,69.6289,99.45,4.8,mb,,73,1.075,0.97,us,us1000hrch,2019-02-21T20:57:53.429Z,"23 km NNE of B?z?rak, Afghanistan",earthquake,5.2,2.7,0.057,95,reviewed,us,us
2018-11-11T07:07:31.800Z,29.9248,80.6472,10,4.5,mb,,109,5.746,0.87,us,us1000hqj0,2019-01-21T16:42:58.040Z,"14 km NE of D?rchul?, Nepal",earthquake,6,1.9,0.096,32,reviewed,us,us
2018-11-06T05:43:43.680Z,32.8748,90.3241,10,4.7,mb,,74,3.235,1.07,us,us2000i7bi,2019-01-21T16:42:51.040Z,"225 km NW of Nagqu, China",earthquake,9.5,1.9,0.063,76,reviewed,us,us
2018-11-04T14:20:44.400Z,33.5619,89.3679,6.95,4.5,mb,,73,4.129,0.46,us,us2000i6qz,2019-01-21T14:29:46.040Z,"western Xizang",earthquake,8.9,5,0.104,27,reviewed,us,us
2018-11-02T22:35:10.220Z,34.1017,83.9207,14.92,4.6,mb,,80,6.606,0.77,us,us2000i684,2019-01-21T14:29:45.040Z,"western Xizang",earthquake,7.6,1.6,0.07,62,reviewed,us,us
2018-10-31T23:09:01.530Z,30.2891,87.4647,10,5,mb,,63,3.23,0.93,us,us2000i4zp,2019-01-21T14:29:41.040Z,"179 km NW of Rikaze, China",earthquake,7.6,1.7,0.052,119,reviewed,us,us
2018-10-31T01:49:29.220Z,30.3789,87.6483,10,4.7,mb,,52,2.52,0.95,us,us2000i4dg,2019-01-21T14:29:40.040Z,"172 km NW of Rikaze, China",earthquake,8.1,1.8,0.053,108,reviewed,us,us
2018-10-29T14:56:47.190Z,34.3492,78.1903,10,4.5,mb,,135,4.147,0.63,us,us2000i61m,2019-01-21T14:29:38.040Z,"59 km ENE of Leh, India",earthquake,8.7,1.9,0.15,16,reviewed,us,us
2018-10-29T14:43:35.790Z,34.2342,78.1243,10,4.9,mww,,42,4.078,0.77,us,us1000hij3,2019-04-09T01:59:32.664Z,"50 km E of Leh, India",earthquake,6.6,1.7,0.083,14,reviewed,us,us
2018-10-29T06:27:55.360Z,34.2929,78.0838,10,4.6,mb,,117,4.052,0.74,us,us1000hie4,2019-01-21T14:29:37.040Z,"48 km ENE of Leh, India",earthquake,7.8,1.9,0.129,18,reviewed,us,us
2018-10-22T16:49:36.120Z,30.4664,87.7783,13.83,4.8,mb,,41,2.637,0.94,us,us1000hfnn,2019-01-10T17:18:33.040Z,"171 km NW of Rikaze, China",earthquake,7.7,4.2,0.06,87,reviewed,us,us
2018-10-22T15:10:05.270Z,30.2176,87.6309,11.42,4.5,mb,,92,2.362,1.05,us,us1000hh32,2019-01-10T17:18:36.040Z,"161 km NW of Rikaze, China",earthquake,10.7,3.7,0.171,16,reviewed,us,us
2018-10-18T07:51:59.030Z,33.5346,89.2072,10,4.7,mb,,45,4.155,0.82,us,us1000hdsq,2018-12-21T22:27:04.040Z,"western Xizang",earthquake,5.5,1.8,0.073,56,reviewed,us,us
2018-10-14T14:26:49.780Z,34.1705,84.0333,10,4.6,mb,,90,7.494,0.57,us,us1000hbzw,2018-12-21T21:15:52.040Z,"western Xizang",earthquake,4.3,1.9,0.104,28,reviewed,us,us
2018-10-02T10:28:10.890Z,34.0874,83.8895,10,4.6,mb,,76,6.603,0.66,us,us1000h5ki,2018-12-14T20:32:39.040Z,"western Xizang",earthquake,8.4,1.9,0.111,24,reviewed,us,us
2018-09-27T21:13:19.900Z,34.2169,80.6903,10,5,mww,,29,6.194,0.66,us,us1000h3gn,2018-12-01T16:42:42.040Z,"286 km E of Leh, India",earthquake,6.9,1.8,0.11,8,reviewed,us,us
2018-09-12T04:50:46.570Z,26.3711,90.1611,10,5.3,mww,,18,1.723,0.64,us,us2000hd8v,2021-10-20T18:22:08.586Z,"5 km NE of Sapatgr?m, India",earthquake,6.3,1.7,0.078,16,reviewed,us,us
2018-09-09T11:07:02.910Z,28.6531,76.8101,10,4.6,mb,,95,8.843,1.05,us,us2000hgq4,2020-07-10T17:18:09.647Z,"13 km WSW of Bah?durgarh, India",earthquake,6.5,1.9,0.182,9,reviewed,us,us
2018-09-01T18:09:55.250Z,23.4903,82.446,10,4.7,mb,,78,9.928,0.97,us,us2000h6kg,2020-07-10T17:14:49.113Z,"27 km NNW of Baikunthpur, India",earthquake,9.2,1.9,0.061,81,reviewed,us,us
2018-08-28T13:03:27.670Z,22.6926,87.7938,10,4.5,mb,,93,4.685,0.6,us,us1000gj5k,2020-07-10T15:55:29.511Z,"6 km ENE of Gh?t?l, India",earthquake,9.1,1.9,0.139,15,reviewed,us,us
2018-08-19T08:18:24.470Z,33.1511,88.8284,26.62,4.8,mb,,77,3.959,0.73,us,us1000gd55,2018-10-27T16:22:07.040Z,"western Xizang",earthquake,8.8,4.1,0.082,46,reviewed,us,us
2018-08-04T04:04:10.210Z,35.0467,81.0371,10,5.1,mb,,83,6.574,0.65,us,us1000g38h,2018-10-16T15:34:18.040Z,"249 km SSE of Hotan, China",earthquake,7.5,1.9,0.046,149,reviewed,us,us
2018-08-02T02:52:31.880Z,32.1295,69.0925,47.17,4.5,mb,,99,2.405,0.64,us,us1000g1ip,2018-10-16T15:34:14.040Z,"48 km WSW of Wana, Pakistan",earthquake,9,6.8,0.058,89,reviewed,us,us
2018-08-01T15:46:23.750Z,30.3493,87.6027,10,5.2,mww,,45,2.48,0.92,us,us2000gj0i,2018-10-16T15:34:18.040Z,"173 km NW of Rikaze, China",earthquake,7.1,1.8,0.086,13,reviewed,us,us
2018-07-21T09:19:36.900Z,34.2911,74.0789,40.06,4.5,mb,,108,0.928,0.81,us,us2000gakd,2019-02-05T17:23:58.085Z,"23 km N of Uri, India",earthquake,7.2,8.4,0.08,46,reviewed,us,us
2018-07-21T00:40:35.810Z,34.9676,80.996,10,4.6,mb,,100,6.528,0.8,us,us2000gabl,2018-10-04T14:15:36.040Z,"255 km SSE of Hotan, China",earthquake,7.2,1.9,0.044,154,reviewed,us,us
2018-07-01T10:07:02.900Z,29.0928,76.9296,10,4.5,mb,,150,5.517,1.03,us,us2000fsyl,2020-07-10T17:12:12.662Z,"13 km NW of Son?pat, India",earthquake,11.9,1.9,0.131,17,reviewed,us,us
2018-06-28T04:07:47.290Z,27.8919,84.8272,10,4.8,mb,,96,1.757,0.51,us,us2000fpul,2018-09-21T16:25:47.040Z,"45 km ENE of Bharatpur, Nepal",earthquake,7.6,1.9,0.048,131,reviewed,us,us
2018-06-17T14:21:28.910Z,30.0772,70.2093,10,5.1,mww,,114,4.411,0.99,us,us1000etwv,2018-09-07T17:47:08.040Z,"41 km W of Dera Ghazi Khan, Pakistan",earthquake,8.1,1.9,0.089,12,reviewed,us,us
2018-06-14T10:15:49.470Z,32.5602,76.3615,10,4.5,mb,,154,2.814,1.24,us,us1000erd6,2018-09-07T17:47:03.040Z,"22 km E of Chamba, India",earthquake,7.1,1.9,0.089,37,reviewed,us,us
2018-06-06T17:41:24.020Z,30.7553,78.9228,10,4.5,mb,,151,5.594,1.19,us,us1000ejt1,2018-08-29T16:34:38.040Z,"45 km E of Uttark?shi, India",earthquake,10.2,1.9,0.081,44,reviewed,us,us
2018-06-05T01:34:36.810Z,29.6464,81.6777,10,4.7,mb,,109,8.203,0.51,us,us1000eiq5,2018-08-29T16:33:52.040Z,"64 km NW of Jumla, Nepal",earthquake,8.9,1.9,0.047,140,reviewed,us,us
2018-05-31T13:42:34.820Z,28.7329,69.3073,16.64,4.7,mb,,207,5.794,0.96,us,us1000efj3,2018-08-28T16:29:16.040Z,"36 km SSE of Dera Bugti, Pakistan",earthquake,8.1,6,0.056,95,reviewed,us,us
2018-05-28T19:19:42.540Z,32.9691,68.5616,39.96,4.6,mb,,114,1.618,0.96,us,us1000edil,2018-08-28T16:27:53.040Z,"17 km NE of Zargh?n Shahr, Afghanistan",earthquake,7.7,6.9,0.046,144,reviewed,us,us
2018-05-21T10:51:02.750Z,31.7412,78.4799,10,4.5,mb,,104,4.788,0.82,us,us1000e99b,2018-08-21T21:23:47.040Z,"69 km ENE of Sar?han, India",earthquake,5.2,1.8,0.097,31,reviewed,us,us
2018-05-09T03:23:26.710Z,33.1351,70.5177,19.35,5.4,mb,,49,1.863,0.66,us,us1000e15a,2020-07-10T15:46:57.212Z,"18 km NNW of Bannu, Pakistan",earthquake,7.3,3.6,0.032,342,reviewed,us,us
2018-05-08T18:17:55.720Z,32.975,68.5817,39.5,4.8,mb,,72,1.608,0.67,us,us1000e0u7,2018-08-08T15:19:37.040Z,"19 km NE of Zargh?n Shahr, Afghanistan",earthquake,7.8,6.3,0.039,205,reviewed,us,us
2018-04-10T14:14:20.670Z,24.1313,82.5522,10,4.6,mb,,66,5.403,0.86,us,us2000dxj3,2020-07-10T17:11:29.041Z,"14 km WSW of Singrauli, India",earthquake,8.8,1.9,0.073,56,reviewed,us,us
2018-03-15T14:53:24.170Z,33.0311,76.0989,39.8,4.5,mb,,99,2.448,1.21,us,us1000d4p8,2018-06-11T21:53:46.040Z,"36 km E of Bhadarw?h, India",earthquake,4.4,9.1,0.085,41,reviewed,us,us
2018-03-01T17:27:17.180Z,30.362,87.6339,11.41,4.9,mb,,37,2.5,0.72,us,us2000d9t7,2018-05-27T01:06:07.040Z,"172 km NW of Rikaze, China",earthquake,8.1,4.3,0.046,149,reviewed,us,us
2018-02-14T23:58:53.690Z,34.8817,86.9413,10,4.7,mb,,50,6.261,0.45,us,us2000d2f6,2018-05-15T06:29:07.040Z,"western Xizang",earthquake,8.3,1.9,0.065,73,reviewed,us,us
2018-01-20T01:14:27.260Z,26.1323,89.8746,11.47,4.5,mb,,67,1.872,0.79,us,us2000clmv,2018-04-10T01:11:48.040Z,"6 km ENE of Golakganj, India",earthquake,6.8,4.6,0.075,53,reviewed,us,us
2018-01-17T01:25:18.830Z,34.99,86.9597,10,5.1,mb,,40,6.341,1.03,us,us2000ck7m,2018-04-10T01:11:43.040Z,"western Xizang",earthquake,4.3,1.8,0.043,173,reviewed,us,us
2017-12-31T16:02:59.920Z,34.0591,87.0347,15.81,4.5,mb,,90,6.084,0.79,us,us1000byje,2018-03-17T01:54:40.040Z,"western Xizang",earthquake,8,4.4,0.077,50,reviewed,us,us
2017-12-11T03:35:13.720Z,25.725,90.8605,10,4.6,mb,,80,0.912,0.94,us,us2000c2rj,2018-03-06T00:49:35.040Z,"46 km WNW of Nongstoin, India",earthquake,5.7,1.9,0.078,49,reviewed,us,us
2017-12-10T22:58:55.730Z,34.3183,78.5677,35.55,4.6,mb,,80,4.452,0.48,us,us2000c2q3,2018-03-06T00:49:35.040Z,"92 km E of Leh, India",earthquake,8.1,6.2,0.091,36,reviewed,us,us
2017-12-09T10:43:07.020Z,33.4204,76.9149,20.3,4.7,mb,,83,3.054,1,us,us2000c2cc,2018-02-28T02:32:34.040Z,"5 km SSE of Padam, India",earthquake,7.3,3.2,0.064,74,reviewed,us,us
2017-12-08T02:51:18.860Z,27.7618,86.1471,10,5,mb,,40,4.781,0.68,us,us2000c1xk,2018-02-28T02:32:32.040Z,"28 km SE of Kod?ri??, Nepal",earthquake,8.5,1.8,0.046,151,reviewed,us,us
2017-12-06T23:29:03.790Z,35.7238,77.5618,74.3,5.2,mww,,30,4.097,0.82,us,us2000c1ea,2018-02-28T02:32:30.040Z,"112 km NE of Thang, India",earthquake,7.1,4.3,0.086,13,reviewed,us,us
2017-12-06T15:19:49.970Z,30.6339,79.1601,10,5.1,mb,,50,5.831,0.75,us,us1000bmru,2018-02-28T02:32:29.040Z,"34 km NW of P?palkoti, India",earthquake,8.1,1.8,0.04,199,reviewed,us,us
2017-11-22T03:42:40.190Z,35.0633,70.3351,78.71,4.6,mb,,100,1.184,0.94,us,us2000bsp9,2018-02-14T02:01:10.040Z,"44 km NNE of Mehtar L?m, Afghanistan",earthquake,5.8,7.8,0.116,22,reviewed,us,us
2017-11-20T18:26:29.760Z,35.1672,86.4912,14.73,4.7,mb,,114,6.71,1.08,us,us2000bryf,2018-02-14T02:01:07.040Z,"western Xizang",earthquake,8.9,3.8,0.079,48,reviewed,us,us
2017-11-07T19:06:41.830Z,30.2645,87.4355,9.83,4.6,mb,,95,3.251,0.99,us,us2000bjyl,2018-01-31T03:04:42.040Z,"179 km NW of Rikaze, China",earthquake,4.3,4.2,0.065,72,reviewed,us,us
2017-11-06T03:09:03.590Z,29.6127,81.2918,10,4.6,mb,,149,8.558,0.5,us,us2000bj36,2018-01-31T03:04:40.040Z,"51 km NE of Dipayal, Nepal",earthquake,9.1,1.9,0.09,37,reviewed,us,us
2017-11-04T16:34:07.350Z,34.1976,70.5572,68.57,4.5,mb,,73,1.298,1.23,us,us2000bigs,2018-01-24T01:25:09.040Z,"16 km WNW of Markaz-e Woluswal?-ye ?ch?n, Afghanistan",earthquake,5.9,7.5,0.072,57,reviewed,us,us
2017-10-19T01:10:25.000Z,33.5105,76.2599,32.12,4.6,mb,,79,2.501,0.95,us,us1000atxi,2018-01-11T02:22:07.040Z,"50 km ENE of Kishtw?r, India",earthquake,7.3,5.1,0.056,94,reviewed,us,us
2017-09-23T00:14:11.480Z,34.2131,74.5944,35,4.6,mb,,109,4.078,0.61,us,us2000atf6,2017-12-19T01:54:12.040Z,"5 km WSW of Sumbal, India",earthquake,7.9,1.9,0.061,80,reviewed,us,us
2017-09-05T22:40:58.850Z,29.5021,69.9891,25.67,4.6,mb,,88,4.993,0.89,us,us2000agek,2017-12-07T20:00:14.040Z,"38 km W of Dajal, Pakistan",earthquake,7.3,3.7,0.078,49,reviewed,us,us
2017-09-02T21:59:49.260Z,34.014,83.4386,10,4.6,mb,,63,7.823,0.91,us,us2000aejm,2017-11-28T18:33:57.040Z,"western Xizang",earthquake,8,1.9,0.071,60,reviewed,us,us
2017-09-01T02:38:12.500Z,32.0662,82.6488,10,4.8,mb,,47,7.657,0.8,us,us2000adr4,2017-11-28T18:33:55.040Z,"241 km NE of Burang, China",earthquake,8.1,1.9,0.053,111,reviewed,us,us
2017-08-27T12:24:52.510Z,33.5732,72.998,32.11,4.6,mb,,155,0.238,1.34,us,us2000ac8j,2017-11-28T18:33:49.040Z,"5 km WSW of Rawalpindi, Pakistan",earthquake,9.5,6.6,0.103,28,reviewed,us,us
2017-08-23T20:58:45.210Z,35.4065,74.5783,49.61,4.6,mb,,69,2.058,0.62,us,us2000ab3e,2017-11-22T03:43:30.040Z,"61 km SSE of Gilgit, Pakistan",earthquake,7.6,8.8,0.058,89,reviewed,us,us
2017-08-22T00:50:35.830Z,29.3871,81.1558,10,4.6,mb,,64,7.96,0.77,us,us2000aah5,2017-11-22T03:43:28.040Z,"25 km ENE of Dipayal, Nepal",earthquake,9.1,1.9,0.078,49,reviewed,us,us
2017-08-21T12:03:13.970Z,27.5881,86.1237,10,4.5,mb,,142,4.875,1.03,us,us2000aa5v,2017-11-22T03:43:27.040Z,"44 km SSE of Kod?ri??, Nepal",earthquake,7.1,1.8,0.079,47,reviewed,us,us
2017-08-14T06:07:25.360Z,35.5015,69.3194,96.73,4.5,mb,,68,0.985,0.9,us,us2000a7y2,2017-11-14T01:42:07.040Z,"27 km NW of B?z?rak, Afghanistan",earthquake,5.9,7.9,0.128,18,reviewed,us,us
2017-07-15T16:56:18.150Z,30.6609,82.7985,51.53,4.6,mb,,66,7.272,0.61,us,us20009wlk,2017-10-06T23:56:19.040Z,"161 km ENE of Burang, China",earthquake,8.7,6.7,0.051,112,reviewed,us,us
